property_type,sector,builtup,bedRoom,bathroom,balcony,agePossession,furnish_type,servant_room,store_room,luxury_score_category,floorNum_category,price
0.0,66.0,1273.0,3,3,2.0,0.0,2.0,0,0,1.0,2.0,200.0
0.0,139.0,828.0,2,1,3.0,1.0,0.0,0,0,1.0,1.0,54.0
0.0,138.0,2006.0,4,3,3.0,2.0,0.0,1,0,1.0,1.0,125.0
0.0,124.0,102.0,2,2,1.0,4.0,0.0,0,0,2.0,0.0,105.0
0.0,113.0,1611.0,3,4,3.0,3.0,2.0,1,0,2.0,1.0,125.0
0.0,46.0,996.0,1,1,1.0,2.0,2.0,0,0,2.0,1.0,100.0
0.0,27.0,2555.0,5,5,2.0,2.0,0.0,0,1,1.0,1.0,170.0
0.0,125.0,2522.0,4,6,2.0,1.0,2.0,1,0,2.0,0.0,130.0
0.0,6.0,1852.0,3,3,3.0,3.0,0.0,0,0,2.0,2.0,212.0
0.0,77.0,2358.0,3,3,4.0,2.0,1.0,1,0,2.0,0.0,300.0
0.0,6.0,1314.0,3,3,3.0,3.0,2.0,1,0,1.0,2.0,135.0
0.0,7.0,1222.0,2,2,2.0,3.0,0.0,0,0,1.0,1.0,90.0
0.0,6.0,2222.0,3,3,4.0,3.0,0.0,1,0,2.0,2.0,198.0
0.0,41.0,2333.0,4,4,3.0,2.0,0.0,1,0,2.0,0.0,370.0
0.0,115.0,1423.0,2,2,3.0,1.0,0.0,0,0,1.0,2.0,129.0
0.0,81.0,2618.0,3,3,4.0,4.0,2.0,0,0,2.0,1.0,560.0
0.0,133.0,1940.0,4,4,3.0,3.0,1.0,1,0,2.0,0.0,125.0
0.0,107.0,1449.0,2,2,4.0,3.0,0.0,0,0,1.0,0.0,127.0
0.0,14.0,1343.0,3,2,4.0,3.0,0.0,1,0,1.0,1.0,136.0
0.0,59.0,1250.0,3,3,3.0,4.0,2.0,0,0,2.0,2.0,100.0
0.0,73.0,4121.0,4,5,4.0,0.0,0.0,0,0,2.0,0.0,425.0
0.0,122.0,1720.0,3,3,4.0,3.0,0.0,0,0,2.0,2.0,180.0
0.0,108.0,1578.0,3,4,2.0,3.0,2.0,1,0,1.0,0.0,125.0
0.0,139.0,508.0,2,2,1.0,3.0,0.0,0,0,0.0,2.0,27.0
0.0,90.0,2738.0,3,3,1.0,4.0,0.0,1,0,2.0,0.0,550.0
0.0,133.0,1801.0,3,3,3.0,3.0,0.0,0,0,1.0,1.0,85.0
0.0,53.0,1254.0,2,2,2.0,4.0,0.0,0,0,2.0,0.0,107.0
0.0,100.0,826.0,1,1,1.0,3.0,2.0,0,0,2.0,0.0,95.0
0.0,14.0,978.0,2,3,3.0,3.0,1.0,1,0,1.0,1.0,87.0
0.0,14.0,2343.0,4,5,3.0,1.0,2.0,1,0,1.0,0.0,410.0
0.0,53.0,1252.0,2,2,4.0,4.0,2.0,0,0,1.0,2.0,127.0
0.0,94.0,1278.0,2,2,2.0,4.0,0.0,0,0,2.0,2.0,147.0
0.0,99.0,2000.0,3,4,3.0,3.0,0.0,1,0,1.0,2.0,345.0
0.0,34.0,1416.0,2,2,3.0,2.0,0.0,0,0,2.0,2.0,118.0
0.0,34.0,1738.0,3,4,4.0,2.0,0.0,1,0,2.0,2.0,155.0
0.0,100.0,2100.0,3,4,3.0,3.0,0.0,1,0,0.0,0.0,339.0
0.0,125.0,1780.0,3,3,4.0,3.0,2.0,1,0,1.0,0.0,154.0
0.0,6.0,1314.0,3,3,3.0,3.0,0.0,1,0,1.0,2.0,142.0
0.0,51.0,1401.0,3,3,2.0,2.0,1.0,0,0,1.0,1.0,130.0
0.0,45.0,1700.0,3,3,2.0,2.0,0.0,1,0,2.0,0.0,225.0
0.0,100.0,2490.0,3,4,3.0,3.0,0.0,1,0,1.0,0.0,350.0
0.0,37.0,2777.0,4,6,4.0,1.0,0.0,1,0,2.0,2.0,480.0
0.0,133.0,1083.0,2,2,2.0,1.0,2.0,0,0,0.0,1.0,78.0
0.0,138.0,1438.0,3,3,2.0,2.0,2.0,0,0,2.0,1.0,88.0
0.0,6.0,2351.0,3,3,3.0,3.0,1.0,1,1,1.0,1.0,260.0
0.0,41.0,2744.0,4,4,3.0,2.0,1.0,1,0,1.0,1.0,340.0
0.0,14.0,2003.04,3,4,2.0,1.0,2.0,0,0,2.0,2.0,290.0
0.0,14.0,1362.0,2,2,2.0,0.0,2.0,0,0,1.0,0.0,70.0
0.0,125.0,1780.0,3,3,4.0,3.0,1.0,0,0,2.0,0.0,150.0
0.0,1.0,1489.0,3,3,3.0,3.0,2.0,0,0,2.0,1.0,128.0
0.0,22.0,1695.95,3,3,4.0,4.0,0.0,0,0,1.0,1.0,251.0
0.0,40.0,3888.0,4,5,4.0,1.0,0.0,1,0,2.0,2.0,650.0
0.0,115.0,1650.0,3,3,3.0,1.0,2.0,1,0,2.0,2.0,185.0
0.0,7.0,2602.0,4,6,3.0,3.0,2.0,1,0,2.0,2.0,245.00000000000003
0.0,124.0,1616.0,3,4,2.0,3.0,0.0,1,0,0.0,2.0,138.0
0.0,1.0,4842.0,4,4,4.0,1.0,0.0,1,1,2.0,0.0,590.0
0.0,120.0,4426.0,4,6,4.0,3.0,2.0,1,0,1.0,0.0,300.0
0.0,5.0,1955.0,4,4,4.0,0.0,0.0,0,0,0.0,2.0,201.0
0.0,60.0,1954.0,4,4,4.0,2.0,0.0,0,0,2.0,2.0,210.0
0.0,40.0,3201.0,3,4,4.0,2.0,0.0,1,1,2.0,2.0,425.0
0.0,75.0,2060.0,3,4,3.0,3.0,0.0,0,0,1.0,2.0,255.0
0.0,80.0,2091.0,4,3,3.0,0.0,2.0,1,0,1.0,2.0,200.0
0.0,77.0,2818.0,3,4,4.0,2.0,0.0,1,0,2.0,2.0,325.0
0.0,0.0,1529.0,3,3,3.0,1.0,2.0,0,0,0.0,1.0,160.0
0.0,34.0,1738.0,3,4,4.0,0.0,0.0,1,0,2.0,2.0,150.0
0.0,14.0,2121.0,3,3,2.0,1.0,0.0,1,0,0.0,0.0,375.0
0.0,34.0,1573.0,2,2,3.0,2.0,2.0,0,0,1.0,2.0,95.0
0.0,29.0,1444.0,4,3,3.0,2.0,0.0,0,0,1.0,2.0,140.0
0.0,125.0,1580.0,3,4,4.0,3.0,0.0,0,1,1.0,0.0,156.0
0.0,6.0,1314.0,3,3,3.0,3.0,1.0,1,0,0.0,2.0,135.0
0.0,6.0,1166.0,2,2,2.0,1.0,2.0,0,0,2.0,0.0,140.0
0.0,45.0,1700.0,3,3,2.0,2.0,0.0,1,0,1.0,0.0,226.0
0.0,53.0,1492.0,2,2,2.0,1.0,0.0,0,0,2.0,1.0,120.0
0.0,59.0,2211.0,4,4,3.0,1.0,2.0,1,0,2.0,1.0,208.0
0.0,124.0,2179.0,3,4,3.0,3.0,2.0,1,0,2.0,2.0,175.0
0.0,100.0,2200.0,3,3,3.0,3.0,2.0,1,0,2.0,2.0,299.0
0.0,95.0,1365.0,2,2,2.0,1.0,0.0,1,0,2.0,0.0,210.0
0.0,100.0,2095.0,3,3,4.0,3.0,2.0,1,0,0.0,0.0,287.0
0.0,45.0,1608.0,3,3,2.0,2.0,2.0,1,0,2.0,0.0,235.0
0.0,98.0,1650.0,3,3,3.0,3.0,0.0,1,0,2.0,1.0,235.0
0.0,7.0,3715.0,3,4,4.0,3.0,2.0,1,0,2.0,2.0,190.0
0.0,124.0,1350.0,3,3,2.0,0.0,2.0,0,0,2.0,2.0,72.0
0.0,2.0,1695.0,3,2,4.0,0.0,2.0,0,0,2.0,2.0,65.0
0.0,119.0,1760.0,3,4,4.0,3.0,2.0,1,0,2.0,0.0,234.0
0.0,22.0,2060.0,4,5,4.0,4.0,0.0,0,0,2.0,0.0,257.0
0.0,59.0,2191.0,3,3,4.0,3.0,0.0,0,0,1.0,2.0,171.0
0.0,19.0,3466.0,5,5,3.0,3.0,0.0,1,0,2.0,2.0,379.0
0.0,86.0,2600.0,4,4,4.0,2.0,2.0,0,1,2.0,2.0,205.0
0.0,98.0,2696.0,3,3,3.0,3.0,2.0,1,0,2.0,0.0,520.0
0.0,99.0,1800.08,3,3,3.0,3.0,2.0,1,1,2.0,0.0,320.0
0.0,51.0,896.0,2,2,1.0,2.0,0.0,0,0,1.0,2.0,69.0
0.0,21.0,2225.0,3,3,2.0,3.0,2.0,1,0,2.0,0.0,375.0
0.0,21.0,2225.0,3,4,4.0,3.0,0.0,1,0,2.0,0.0,365.0
0.0,21.0,3655.0,4,5,4.0,3.0,0.0,1,0,1.0,2.0,549.0
0.0,123.0,1896.0,4,4,4.0,1.0,2.0,0,0,1.0,2.0,105.0
0.0,14.0,2525.25,3,4,2.0,1.0,2.0,0,0,1.0,0.0,335.0
0.0,72.0,1888.0,3,3,4.0,0.0,0.0,1,0,1.0,2.0,240.0
0.0,86.0,2251.0,3,3,4.0,0.0,2.0,1,0,1.0,2.0,171.0
0.0,12.0,3797.0,5,6,4.0,4.0,2.0,0,0,2.0,2.0,630.0
0.0,15.0,2575.0,3,3,2.0,0.0,0.0,1,0,2.0,2.0,220.00000000000003
0.0,19.0,3077.0,4,4,3.0,3.0,0.0,1,0,0.0,0.0,325.0
0.0,73.0,4422.0,4,5,4.0,3.0,2.0,1,0,0.0,1.0,1125.0
0.0,53.0,2666.0,3,3,3.0,4.0,0.0,1,1,2.0,1.0,330.0
0.0,34.0,1738.0,3,4,4.0,0.0,0.0,1,0,2.0,2.0,151.0
0.0,6.0,1314.0,3,3,3.0,3.0,2.0,1,0,2.0,2.0,138.0
0.0,99.0,2882.0,3,3,3.0,3.0,2.0,1,1,0.0,0.0,460.0
0.0,6.0,1413.0,3,3,3.0,3.0,0.0,1,0,2.0,2.0,140.0
0.0,98.0,1975.06,4,4,3.0,3.0,0.0,1,0,0.0,2.0,350.0
0.0,120.0,1620.0,3,4,2.0,1.0,1.0,1,0,0.0,0.0,99.0
0.0,98.0,1650.06,3,3,3.0,3.0,1.0,1,0,0.0,2.0,265.0
0.0,69.0,195.0,3,3,2.0,1.0,2.0,1,0,2.0,1.0,240.0
0.0,15.0,1946.0,3,3,4.0,3.0,2.0,1,0,1.0,0.0,165.0
0.0,138.0,2006.0,4,3,3.0,2.0,2.0,1,0,2.0,1.0,125.0
0.0,95.0,2342.0,3,3,3.0,1.0,0.0,1,0,2.0,0.0,400.0
0.0,122.0,1549.0,3,3,3.0,3.0,0.0,1,0,2.0,2.0,180.0
0.0,132.0,2106.0,4,3,4.0,3.0,2.0,1,1,0.0,2.0,175.0
0.0,98.0,1650.0,3,3,2.0,3.0,2.0,1,0,0.0,2.0,235.0
0.0,95.0,3925.0,4,5,4.0,3.0,2.0,1,1,0.0,2.0,715.0
0.0,113.0,1765.0,4,3,3.0,3.0,0.0,1,0,2.0,2.0,164.0
0.0,98.0,1650.07,3,3,2.0,3.0,2.0,1,0,2.0,2.0,280.0
0.0,83.0,2455.0,4,6,4.0,0.0,0.0,1,0,0.0,0.0,675.0
0.0,100.0,2225.0,3,4,3.0,3.0,2.0,1,1,0.0,0.0,350.0
0.0,98.0,1717.06,3,3,3.0,1.0,0.0,1,1,0.0,2.0,460.0
0.0,111.0,1900.0,3,3,3.0,3.0,0.0,0,0,2.0,2.0,225.0
0.0,121.0,1893.0,3,3,4.0,3.0,2.0,1,0,0.0,0.0,220.00000000000003
0.0,121.0,2179.0,4,4,4.0,1.0,0.0,1,0,0.0,1.0,285.0
0.0,131.0,2020.0,4,4,4.0,3.0,0.0,0,0,2.0,2.0,176.0
0.0,12.0,940.0,2,2,4.0,1.0,0.0,0,0,2.0,1.0,100.0
0.0,94.0,2580.0,4,4,3.0,0.0,0.0,1,0,2.0,2.0,360.0
0.0,124.0,2179.0,3,4,4.0,1.0,1.0,0,1,2.0,2.0,178.0
0.0,108.0,1466.0,3,3,3.0,0.0,2.0,0,0,0.0,1.0,98.0
0.0,93.0,2400.0,3,3,3.0,3.0,2.0,1,0,1.0,1.0,282.0
0.0,109.0,2140.0,3,4,4.0,3.0,2.0,1,0,1.0,0.0,321.0
0.0,22.0,1285.0,3,2,2.0,3.0,2.0,0,0,1.0,2.0,190.0
0.0,131.0,1562.0,3,3,2.0,3.0,0.0,0,0,0.0,0.0,119.0
0.0,119.0,1438.0,3,3,4.0,0.0,2.0,0,1,2.0,2.0,135.0
0.0,103.0,2200.0,4,5,4.0,3.0,0.0,1,0,2.0,2.0,180.0
0.0,7.0,1620.0,3,3,4.0,3.0,2.0,0,0,0.0,2.0,135.0
0.0,15.0,2303.0,3,3,4.0,3.0,2.0,1,0,0.0,2.0,170.0
0.0,120.0,2195.0,4,5,4.0,3.0,2.0,1,0,0.0,2.0,160.0
0.0,93.0,2037.0,3,4,4.0,0.0,2.0,1,0,2.0,2.0,265.0
0.0,124.0,1050.0,2,2,2.0,3.0,0.0,0,0,2.0,2.0,54.99
0.0,6.0,1314.0,3,3,3.0,3.0,0.0,1,0,2.0,2.0,140.0
0.0,34.0,1416.0,2,2,3.0,0.0,0.0,0,0,2.0,2.0,126.0
0.0,13.0,2505.0,4,5,4.0,3.0,0.0,1,0,2.0,2.0,170.0
0.0,37.0,2069.0,3,3,4.0,1.0,0.0,0,0,1.0,1.0,410.0
0.0,7.0,1338.0,2,2,3.0,3.0,0.0,0,1,1.0,2.0,101.0
0.0,137.0,1807.0,3,5,3.0,3.0,0.0,1,0,1.0,0.0,145.0
0.0,73.0,1895.0,3,3,4.0,2.0,0.0,0,0,2.0,2.0,160.0
0.0,99.0,2000.0,3,3,3.0,3.0,0.0,1,0,2.0,2.0,299.0
0.0,6.0,1758.0,3,4,4.0,3.0,2.0,1,0,1.0,0.0,190.0
0.0,98.0,1081.0,3,3,3.0,3.0,2.0,1,0,2.0,2.0,175.0
0.0,131.0,1700.0,3,3,4.0,3.0,2.0,0,0,2.0,2.0,130.0
0.0,100.0,2150.0,3,3,3.0,3.0,0.0,1,0,2.0,2.0,295.0
0.0,100.0,2016.0,3,4,3.0,3.0,0.0,1,0,1.0,0.0,340.0
0.0,100.0,2016.0,3,4,3.0,1.0,2.0,1,0,2.0,2.0,332.0
0.0,34.0,1281.0,2,2,3.0,0.0,0.0,0,0,2.0,1.0,95.0
0.0,111.0,1300.0,2,2,4.0,3.0,0.0,0,0,2.0,0.0,155.0
0.0,111.0,1200.0,2,2,4.0,3.0,0.0,0,0,1.0,0.0,154.0
0.0,111.0,1800.0,3,3,4.0,3.0,0.0,0,0,2.0,0.0,245.00000000000003
0.0,9.0,2061.0,3,4,4.0,3.0,0.0,1,0,0.0,2.0,260.0
0.0,124.0,1925.0,3,4,3.0,3.0,0.0,0,0,0.0,2.0,183.0
0.0,124.0,1475.0,2,2,3.0,3.0,2.0,0,0,0.0,2.0,109.0
0.0,124.0,2225.0,3,4,3.0,3.0,2.0,0,0,0.0,2.0,187.0
0.0,124.0,1512.0,2,2,4.0,3.0,2.0,0,1,0.0,2.0,105.0
0.0,124.0,2179.0,3,4,4.0,1.0,2.0,0,1,0.0,2.0,177.0
0.0,111.0,1826.0,3,3,3.0,1.0,0.0,0,0,1.0,0.0,220.00000000000003
0.0,35.0,665.0,1,1,1.0,0.0,0.0,0,0,1.0,2.0,60.0
0.0,72.0,2857.0,4,4,4.0,0.0,0.0,0,1,1.0,2.0,180.0
0.0,2.0,1695.0,3,2,4.0,2.0,2.0,0,0,2.0,2.0,64.0
0.0,2.0,1914.0,3,3,4.0,0.0,2.0,1,0,2.0,2.0,75.0
0.0,98.0,2817.0,3,3,3.0,3.0,1.0,1,0,1.0,2.0,495.0
0.0,21.0,3000.0,3,5,2.0,3.0,1.0,1,0,1.0,0.0,425.0
0.0,21.0,3573.0,4,6,4.0,3.0,1.0,1,0,1.0,0.0,531.0
0.0,6.0,1300.0,3,3,3.0,3.0,0.0,1,0,2.0,2.0,140.0
0.0,21.0,2441.15,2,3,2.0,3.0,1.0,1,0,1.0,2.0,280.0
0.0,19.0,3500.0,5,5,2.0,3.0,2.0,1,0,2.0,2.0,410.0
0.0,19.0,3000.0,4,5,3.0,3.0,2.0,1,0,2.0,2.0,340.0
0.0,93.0,2300.0,3,3,3.0,3.0,2.0,1,0,2.0,2.0,305.0
0.0,109.0,2942.0,4,4,4.0,3.0,2.0,1,0,2.0,1.0,425.0
0.0,120.0,1844.0,3,3,4.0,3.0,2.0,1,1,2.0,1.0,116.0
0.0,79.0,5200.0,5,6,4.0,0.0,0.0,1,1,2.0,0.0,355.0
0.0,6.0,1710.0,3,4,3.0,3.0,0.0,1,0,2.0,0.0,180.0
0.0,6.0,1465.0,3,3,4.0,3.0,0.0,0,0,2.0,1.0,175.0
0.0,6.0,1073.0,2,2,3.0,3.0,0.0,0,0,1.0,1.0,120.0
0.0,6.0,1314.0,3,3,3.0,3.0,0.0,1,0,1.0,2.0,152.0
0.0,86.0,1900.0,3,3,4.0,0.0,0.0,1,0,2.0,2.0,155.0
0.0,119.0,1650.0,3,3,4.0,3.0,0.0,1,0,1.0,0.0,240.0
0.0,119.0,1550.0,3,3,4.0,3.0,0.0,1,0,0.0,0.0,235.0
0.0,119.0,1750.0,3,3,4.0,3.0,0.0,1,0,2.0,0.0,228.0
0.0,123.0,1584.0,3,3,2.0,3.0,0.0,0,0,2.0,2.0,110.0
0.0,119.0,1617.0,3,3,4.0,3.0,2.0,1,0,2.0,0.0,230.0
0.0,13.0,1950.0,3,4,4.0,3.0,2.0,1,0,2.0,2.0,135.0
0.0,9.0,2131.0,3,4,4.0,3.0,1.0,1,0,0.0,0.0,245.00000000000003
0.0,13.0,1281.0,2,2,3.0,3.0,0.0,0,0,2.0,2.0,90.0
0.0,98.0,2194.0,4,4,3.0,3.0,2.0,1,0,0.0,1.0,280.0
0.0,78.0,1245.0,3,3,2.0,3.0,0.0,0,1,1.0,2.0,140.0
0.0,34.0,1611.0,3,3,4.0,0.0,0.0,0,0,1.0,2.0,136.0
0.0,34.0,1281.0,2,2,3.0,0.0,0.0,0,0,2.0,1.0,98.5
0.0,34.0,723.0,1,1,2.0,0.0,0.0,0,0,2.0,2.0,56.2
0.0,123.0,3222.0,4,4,3.0,3.0,2.0,1,0,0.0,2.0,220.00000000000003
0.0,2.0,2944.0,3,3,4.0,0.0,2.0,1,0,0.0,2.0,120.0
0.0,7.0,1671.0,3,3,4.0,3.0,2.0,0,0,0.0,2.0,133.0
0.0,58.0,1428.0,2,3,4.0,1.0,2.0,0,0,0.0,2.0,87.0
0.0,124.0,1638.0,2,2,3.0,3.0,2.0,0,1,0.0,2.0,109.0
0.0,99.0,1950.08,3,3,2.0,3.0,0.0,1,0,2.0,0.0,300.0
0.0,122.0,1549.0,3,3,4.0,3.0,0.0,1,0,2.0,0.0,175.0
0.0,122.0,1549.0,3,3,3.0,3.0,0.0,1,0,2.0,2.0,175.0
0.0,93.0,2791.0,4,5,3.0,0.0,0.0,1,0,2.0,0.0,380.0
0.0,119.0,2577.0,4,5,4.0,3.0,0.0,1,0,2.0,2.0,350.0
0.0,131.0,2000.0,4,4,4.0,3.0,0.0,0,0,2.0,2.0,178.0
0.0,124.0,1200.0,2,2,3.0,1.0,2.0,1,1,1.0,2.0,108.0
0.0,124.0,2225.0,4,4,4.0,3.0,2.0,0,0,0.0,2.0,203.0
0.0,124.0,1485.0,2,2,3.0,3.0,0.0,0,0,2.0,2.0,112.0
0.0,124.0,2545.0,4,5,4.0,3.0,1.0,1,1,1.0,1.0,200.0
0.0,124.0,1576.0,2,3,4.0,3.0,2.0,0,1,1.0,2.0,104.0
0.0,124.0,1900.0,3,4,2.0,3.0,0.0,1,0,2.0,2.0,125.0
0.0,93.0,1520.0,2,3,2.0,3.0,0.0,0,1,2.0,1.0,205.0
0.0,109.0,2376.0,4,5,4.0,3.0,0.0,1,0,2.0,0.0,319.0
0.0,109.0,2629.0,4,5,4.0,3.0,2.0,1,0,0.0,0.0,385.0
0.0,109.0,2600.0,4,4,4.0,0.0,2.0,1,0,1.0,2.0,320.0
0.0,123.0,1833.0,3,3,3.0,3.0,2.0,0,0,1.0,2.0,88.5
0.0,123.0,1018.0,2,2,2.0,3.0,1.0,0,0,1.0,0.0,49.0
0.0,106.0,1765.0,3,4,3.0,3.0,1.0,1,1,1.0,0.0,165.0
0.0,119.0,2511.0,3,4,4.0,3.0,1.0,1,0,1.0,2.0,235.0
0.0,119.0,1475.0,3,3,4.0,3.0,0.0,0,0,1.0,2.0,140.0
0.0,120.0,1620.0,3,4,2.0,3.0,1.0,1,0,1.0,0.0,97.0
0.0,77.0,1900.0,3,3,3.0,0.0,2.0,0,0,1.0,2.0,235.0
0.0,100.0,2385.0,4,5,4.0,0.0,0.0,1,0,1.0,0.0,332.0
0.0,122.0,1700.0,3,3,2.0,0.0,0.0,1,0,2.0,0.0,125.0
0.0,100.0,2047.08,3,3,3.0,0.0,0.0,1,0,2.0,2.0,280.0
0.0,98.0,2380.11,3,3,4.0,3.0,2.0,1,0,2.0,2.0,470.0
0.0,6.0,1388.0,3,3,3.0,3.0,0.0,1,0,1.0,2.0,130.0
0.0,114.0,1115.0,2,2,1.0,0.0,0.0,0,1,1.0,2.0,62.0
0.0,114.0,1472.0,3,2,2.0,0.0,2.0,0,0,1.0,2.0,80.0
0.0,122.0,1600.0,3,3,3.0,3.0,1.0,1,0,1.0,2.0,173.0
0.0,119.0,3850.0,4,4,4.0,3.0,1.0,1,0,0.0,2.0,445.0
0.0,119.0,2280.0,3,4,4.0,3.0,0.0,1,0,0.0,2.0,230.0
0.0,119.0,1570.0,3,3,4.0,3.0,0.0,1,0,2.0,2.0,220.00000000000003
0.0,119.0,1650.0,3,3,4.0,3.0,2.0,1,0,0.0,2.0,212.0
0.0,119.0,1600.0,3,3,4.0,3.0,2.0,1,0,2.0,0.0,225.0
0.0,133.0,1920.0,4,4,4.0,3.0,0.0,1,0,0.0,2.0,190.0
0.0,119.0,3700.0,4,4,4.0,1.0,0.0,1,0,0.0,2.0,440.00000000000006
0.0,82.0,1900.0,4,3,4.0,2.0,2.0,0,0,2.0,2.0,175.0
0.0,107.0,2350.18,3,4,3.0,3.0,0.0,1,0,2.0,0.0,280.0
0.0,37.0,2797.0,3,5,4.0,1.0,2.0,1,0,2.0,2.0,463.0
0.0,102.0,1364.0,2,2,3.0,3.0,0.0,0,0,1.0,0.0,132.0
0.0,108.0,1578.0,3,3,3.0,0.0,0.0,1,0,2.0,2.0,116.0
0.0,13.0,543.0,2,2,2.0,3.0,0.0,0,0,2.0,1.0,27.0
0.0,13.0,543.0,2,2,2.0,3.0,2.0,0,0,2.0,2.0,27.75
0.0,113.0,1600.0,3,3,3.0,1.0,0.0,1,0,2.0,1.0,179.0
0.0,113.0,1800.0,4,4,4.0,3.0,0.0,1,0,2.0,1.0,155.0
0.0,125.0,1500.0,3,3,4.0,3.0,0.0,0,0,1.0,0.0,155.0
0.0,22.0,2200.0,3,4,4.0,1.0,0.0,1,0,2.0,0.0,335.0
0.0,99.0,2150.0,3,4,3.0,3.0,0.0,1,0,2.0,2.0,350.0
0.0,81.0,2500.0,3,4,4.0,3.0,0.0,1,0,2.0,2.0,480.0
0.0,83.0,1700.0,3,3,4.0,0.0,0.0,0,0,2.0,2.0,150.0
0.0,22.0,2350.0,3,4,4.0,3.0,2.0,1,0,1.0,2.0,278.0
0.0,19.0,2350.0,4,4,4.0,3.0,2.0,1,0,0.0,1.0,225.0
0.0,107.0,2000.0,3,3,3.0,1.0,1.0,1,0,0.0,0.0,255.0
0.0,122.0,1970.0,4,4,3.0,0.0,2.0,1,0,1.0,0.0,125.0
0.0,122.0,1100.0,2,2,2.0,0.0,0.0,0,0,1.0,0.0,85.0
0.0,1.0,5249.0,4,5,4.0,1.0,0.0,1,0,0.0,1.0,525.0
0.0,115.0,1223.0,2,4,2.0,3.0,0.0,0,0,0.0,2.0,130.0
0.0,133.0,1298.0,3,2,2.0,1.0,2.0,0,0,2.0,2.0,75.0
0.0,100.0,2490.0,3,4,4.0,3.0,2.0,1,0,0.0,0.0,365.0
0.0,131.0,2468.0,4,4,4.0,0.0,0.0,0,0,2.0,2.0,165.0
0.0,131.0,1700.0,3,3,4.0,3.0,2.0,1,0,2.0,0.0,125.0
0.0,131.0,2140.0,4,4,4.0,0.0,2.0,1,1,0.0,2.0,142.0
0.0,131.0,1500.0,3,3,4.0,3.0,0.0,0,0,1.0,1.0,127.0
0.0,131.0,1900.0,4,4,4.0,3.0,0.0,0,0,0.0,2.0,165.0
0.0,131.0,1600.0,3,3,4.0,3.0,2.0,0,0,0.0,2.0,124.0
0.0,77.0,2358.0,3,3,4.0,0.0,2.0,1,0,0.0,2.0,270.0
0.0,59.0,1983.0,3,3,4.0,1.0,0.0,0,0,0.0,0.0,198.0
0.0,21.0,1939.0,2,2,3.0,3.0,2.0,0,0,2.0,2.0,250.0
0.0,98.0,1833.0,3,4,4.0,3.0,0.0,1,0,2.0,1.0,229.0
0.0,100.0,2047.13,3,3,3.0,3.0,2.0,0,0,2.0,1.0,298.0
0.0,122.0,1387.0,3,3,3.0,3.0,1.0,1,0,0.0,2.0,135.0
0.0,86.0,1450.0,3,3,4.0,2.0,0.0,0,0,0.0,1.0,137.0
0.0,86.0,1800.0,3,3,4.0,2.0,2.0,1,0,0.0,2.0,155.0
0.0,40.0,3201.0,3,4,4.0,2.0,0.0,1,0,2.0,2.0,425.0
0.0,120.0,1800.0,3,3,3.0,3.0,2.0,0,0,0.0,2.0,128.0
0.0,6.0,1465.0,3,3,3.0,1.0,0.0,0,1,1.0,0.0,195.0
0.0,119.0,2512.0,3,4,4.0,3.0,0.0,1,0,2.0,2.0,235.0
0.0,98.0,2800.0,3,3,4.0,3.0,0.0,1,0,2.0,0.0,500.0
0.0,58.0,1643.0,3,3,1.0,1.0,0.0,1,0,2.0,2.0,99.0
0.0,131.0,2456.0,4,4,4.0,3.0,0.0,1,1,2.0,0.0,195.0
0.0,119.0,3070.0,4,5,4.0,3.0,0.0,1,0,2.0,2.0,330.0
0.0,100.0,3200.0,4,4,4.0,3.0,2.0,1,1,0.0,1.0,475.0
0.0,111.0,1300.0,2,2,3.0,3.0,2.0,0,1,0.0,0.0,150.0
0.0,131.0,2200.0,4,4,4.0,0.0,2.0,1,0,0.0,0.0,154.0
0.0,125.0,1800.0,3,4,3.0,3.0,0.0,1,0,1.0,0.0,127.0
0.0,131.0,1630.0,3,3,3.0,3.0,0.0,0,0,2.0,0.0,117.0
0.0,121.0,1545.0,3,3,4.0,3.0,2.0,1,0,2.0,2.0,180.0
0.0,7.0,1089.0,2,2,3.0,1.0,2.0,0,0,1.0,2.0,80.0
0.0,73.0,1576.0,3,3,4.0,0.0,0.0,1,0,2.0,2.0,176.0
0.0,6.0,2000.0,3,4,4.0,3.0,2.0,1,0,2.0,0.0,222.00000000000003
0.0,45.0,1050.0,2,2,4.0,0.0,0.0,0,0,1.0,0.0,124.0
0.0,115.0,1325.0,2,2,3.0,3.0,0.0,0,0,1.0,2.0,112.0
0.0,6.0,1605.0,3,4,3.0,3.0,0.0,1,0,2.0,0.0,190.0
0.0,45.0,1120.0,2,2,2.0,2.0,0.0,0,1,2.0,0.0,135.0
0.0,15.0,1896.0,3,3,3.0,3.0,0.0,1,0,2.0,0.0,222.00000000000003
0.0,14.0,1161.0,2,3,3.0,3.0,2.0,1,0,0.0,2.0,90.0
0.0,15.0,1946.0,3,4,4.0,3.0,2.0,1,0,0.0,1.0,175.0
0.0,124.0,1250.0,2,2,2.0,3.0,2.0,0,0,2.0,2.0,66.99
0.0,100.0,2236.0,3,3,4.0,0.0,2.0,1,0,0.0,0.0,295.0
0.0,94.0,1595.0,3,3,4.0,0.0,1.0,1,0,0.0,0.0,204.0
0.0,123.0,3165.0,4,4,3.0,3.0,1.0,1,0,0.0,0.0,224.00000000000003
