property_type,society,sector,price_in_lacs,price_per_sqft_inrs,area,areaWithType,super_builtup,builtup,carpet_area,bedRoom,bathroom,balcony,floorNum,facing,agePossession,furnish_type,servant_room,study room,pooja room,store_room,others,luxury_score
house,independent,sector 8 ,45.0,9000.0,494.96,Carpet area: 500 (46.45 sq.m.),,,500.0,1,1,1,3.0,East,Undefined,0.0,0,0,0,0,0,23.0
house,independent,sector 11 ,120.0,4444.0,2700.7599999999998,Built Up area: 300 (250.84 sq.m.),,300.0,,7,3,0,3.0,,Undefined,0.0,0,0,0,0,0,0.0
house,bhim nagar society,sector 6 ,40.0,2500.0,1603.24,Built Up area: 1600 (148.64 sq.m.)Carpet area: 800 sq.ft. (74.32 sq.m.),,1600.0,800.0,4,2,2,1.0,East,Undefined,0.0,0,0,0,0,0,16.0
house,independent,sector 3 phase 3 extension,100.0,6667.0,1495.6399999999999,Built Up area: 1500 (139.35 sq.m.),,1500.0,,1,1,0,1.0,,Undefined,1.0,0,0,0,0,0,0.0
house,independent,sector 4,70.0,6648.0,1054.48,Built Up area: 117 (97.83 sq.m.),,117.0,,3,3,0,1.0,,Undefined,2.0,0,0,0,0,0,153.0
house,shivaji nagar residential,sector 11,308.0,11407.0,2700.7599999999998,Built Up area: 2700 (250.84 sq.m.),,2700.0,,6,4,2,1.0,,Undefined,0.0,0,0,0,0,0,153.0
house,independent,sector 56 ,295.0,20233.0,1452.6,Built Up area: 162 (135.45 sq.m.),,162.0,,2,2,0,1.0,North,Undefined,0.0,0,0,0,0,0,131.0
house,unitech uniworld resorts,sector 33 ,800.0,17778.0,4497.68,Built Up area: 500 (418.06 sq.m.),,500.0,,6,5,3+,4.0,,Undefined,2.0,0,0,0,0,0,124.0
house,vatika india next,sector 82 ,650.0,20062.0,3238.7599999999998,Built Up area: 360 (301.01 sq.m.)Carpet area: 300 sq.yards (250.84 sq.m.),,360.0,300.0,4,3,0,2.0,,Undefined,2.0,0,0,0,0,0,116.0
house,independent,sector 7 ,300.0,11494.0,2603.92,Built Up area: 2610 (242.48 sq.m.),,2610.0,,7,7,0,3.0,,Undefined,2.0,0,0,0,0,0,120.0
house,raj villas,sector 52 ,800.0,25543.0,3131.16,Carpet area: 348 (290.97 sq.m.),,,348.0,6,5,3+,4.0,East,Undefined,2.0,0,0,0,0,0,26.0
house,independent,sector 12 ,275.0,12343.0,2227.32,Built Up area: 2228 (206.99 sq.m.),,2228.0,,6,6,2,2.0,,Undefined,2.0,0,0,0,0,0,122.0
house,independent,sector 7 ,225.0,16892.0,1334.24,Built Up area: 148 (123.75 sq.m.),,148.0,,5,3,0,2.0,,Undefined,0.0,0,0,0,0,0,45.0
house,independent,sector 28,145.0,8000.0,1796.92,Built Up area: 1800 (167.23 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),,1800.0,900.0,3,2,1,1.0,North,Relatively New,0.0,0,0,0,0,0,54.0
house,sobha city,sector 108 ,1050.0,14323.0,7327.5599999999995,Built Up area: 7331 (681.07 sq.m.),,7331.0,,5,4,3+,1.0,East,Undefined,0.0,0,0,0,0,0,17.0
house,independent,sector 12,38.0,4222.0,903.84,Plot area 900(83.61 sq.m.),,900.0,,3,3,3,3.0,,Relatively New,2.0,0,0,0,0,0,112.0
house,independent,sector 47,460.0,26620.0,1732.36,Plot area 192(160.54 sq.m.),,192.0,,7,6,3+,4.0,,Moderately Old,0.0,0,0,0,0,0,33.0
house,independent,sohna road road,50.0,5555.0,903.84,Plot area 900(83.61 sq.m.),,900.0,,2,1,2,1.0,,Moderately Old,0.0,0,0,0,0,0,129.0
house,jacob pura,sector 12,35.0,9722.0,355.08,Built Up area: 360 (33.45 sq.m.),,360.0,,2,1,0,,,Old Property,0.0,0,0,0,0,0,66.0
house,independent,sector 39 ,160.0,17937.0,893.0799999999999,Plot area 892(82.87 sq.m.),,892.0,,1,1,2,2.0,,Old Property,0.0,0,0,0,0,0,70.0
house,independent,sector 17,29.0,3254.0,893.0799999999999,Plot area 891(82.78 sq.m.),,891.0,,2,1,0,0.0,West,Old Property,0.0,0,0,0,0,0,82.0
house,"nirmal enclave, maruti kunj road",sector 11,24.0,5333.0,451.92,Plot area 450(41.81 sq.m.),,450.0,,2,2,0,2.0,North,Relatively New,2.0,0,0,0,0,0,142.0
house,ansals palam vihar,sector 2,500.0,12500.0,4002.72,Built Up area: 4000 (371.61 sq.m.),,4000.0,,6,4,0,3.0,,Undefined,0.0,0,0,0,0,0,133.0
house,independent,sector 39 ,180.0,21875.0,903.84,Plot area 900(83.61 sq.m.)Built Up area: 800 sq.ft. (74.32 sq.m.)Carpet area: 720 sq.ft. (66.89 sq.m.),,800.0,720.0,1,1,2,3.0,North-East,Relatively New,1.0,0,0,0,0,0,105.0
house,independent,sector 11,180.0,8078.0,2227.32,Carpet area: 2228 (206.99 sq.m.),,,2228.0,8,5,2,1.0,South,Undefined,0.0,0,0,0,0,0,38.0
house,independent,sector 11,44.0,4251.0,1032.96,Carpet area: 115 (96.15 sq.m.),,,115.0,3,2,1,1.0,,Relatively New,2.0,0,0,1,0,1,145.0
house,rattan garden,sector 7,83.0,17584.0,473.44,Carpet area: 472 (43.85 sq.m.),,,472.0,5,3,2,3.0,East,Undefined,2.0,0,0,0,0,0,35.0
house,greenopolis,sector 89 ,70.0,5397.0,1301.96,Built Up area: 1297 (120.5 sq.m.),,1297.0,,2,2,2,14.0,North-East,Undefined,1.0,0,0,0,0,0,107.0
house,independent,sector 2,98.0,9074.0,1076.0,Carpet area: 120 (100.34 sq.m.),,,120.0,9,4,3,1.0,South,Undefined,2.0,0,0,0,0,0,46.0
house,vipul world,sector 48 ,335.0,5583.0,5993.32,Built Up area: 6000 (557.42 sq.m.),,6000.0,,6,5,3+,3.0,South,Undefined,2.0,0,0,0,0,0,27.0
house,independent,sector 4,47.5,3519.0,1345.0,Built Up area: 1350 (125.42 sq.m.),,1350.0,,3,4,0,3.0,,Undefined,2.0,0,0,0,0,0,121.0
house,independent,sector 7,120.0,11194.0,1076.0,Built Up area: 1072 (99.59 sq.m.),,1072.0,,5,4,2,3.0,,Undefined,2.0,0,0,0,0,0,109.0
house,spaze privy,sector 72 ,309.0,6981.0,3647.64,Built Up area: 3653 (339.37 sq.m.)Carpet area: 2922 sq.ft. (271.46 sq.m.),,3653.0,2922.0,5,5,3+,14.0,East,Relatively New,2.0,1,0,0,0,0,60.0
house,satya the hermitage,sector 103 ,315.0,6702.0,4702.12,Built Up area: 4700 (436.64 sq.m.),,4700.0,,4,5,0,12.0,East,Undefined,0.0,0,0,0,0,0,28.0
house,independent,sector 12 ,170.0,9444.0,1796.92,Built Up area: 200 (167.23 sq.m.)Carpet area: 180 sq.yards (150.5 sq.m.),,200.0,180.0,3,3,0,1.0,,Undefined,0.0,0,0,0,0,0,30.0
house,independent,sector 1 ,475.0,10556.0,4497.68,Built Up area: 4500 (418.06 sq.m.),,4500.0,,6,7,0,4.0,,Undefined,1.0,0,0,0,0,0,72.0
house,independent,sector 9 ,165.0,18333.0,903.84,Built Up area: 900 (83.61 sq.m.),,900.0,,2,3,0,3.0,,Undefined,0.0,0,0,0,0,0,8.0
house,sare crescent parc royal greens phase 1,sector 92 ,85.0,4877.0,1743.12,Built Up area: 1743 (161.93 sq.m.),,1743.0,,4,4,3,4.0,,Undefined,2.0,0,0,0,0,0,27.0
house,independent,sector 105,74.0,7400.0,1000.68,Built Up area: 1000 (92.9 sq.m.),,1000.0,,3,3,0,2.0,,Undefined,1.0,0,0,0,0,0,110.0
house,independent,sector 1 ,185.0,16003.0,1151.32,Carpet area: 1156 (107.4 sq.m.),,,1156.0,4,3,2,3.0,,Undefined,2.0,0,0,0,0,0,114.0
house,independent,sector 3 phase 2,40.0,8000.0,494.96,Built Up area: 500 (46.45 sq.m.)Carpet area: 300 sq.ft. (27.87 sq.m.),,500.0,300.0,2,1,0,1.0,South,Undefined,2.0,0,0,0,0,0,37.0
house,independent,sector 3 phase 2,85.0,9444.0,903.84,Carpet area: 900 (83.61 sq.m.),,,900.0,5,3,3,1.0,,Undefined,0.0,0,0,0,0,0,56.0
house,independent,sector 7,69.0,9103.0,753.1999999999999,Built Up area: 758 (70.42 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),,758.0,500.0,1,1,1,2.0,,Undefined,2.0,0,0,0,0,0,49.0
house,anshul,sector 6 ,85.0,7727.0,1097.52,Carpet area: 1100 (102.19 sq.m.),,,1100.0,2,2,0,4.0,North-East,Undefined,2.0,0,0,0,0,0,42.0
house,independent,sector 25,1300.0,45710.0,2840.64,Plot area 316(264.22 sq.m.),,316.0,,6,8,3+,,,Relatively New,1.0,1,1,1,1,0,110.0
house,independent,sector 12,140.0,8702.0,1495.6399999999999,Plot area 166(138.8 sq.m.),,166.0,,2,2,1,2.0,North-East,Old Property,1.0,0,0,0,0,0,28.0
house,independent,sector 43,335.0,26973.0,1237.3999999999999,Plot area 138(115.39 sq.m.),,138.0,,1,1,0,1.0,East,Old Property,0.0,0,0,0,0,0,19.0
house,independent,sector 50,700.0,32407.0,2162.7599999999998,Built Up area: 240 (200.67 sq.m.),,240.0,,3,2,0,1.0,,Undefined,2.0,0,0,0,0,0,145.0
house,independent,sector 3 ,60.0,6000.0,1000.68,Built Up area: 1000 (92.9 sq.m.),,1000.0,,1,1,0,1.0,,Undefined,2.0,0,0,0,0,0,91.0
house,independent,sector 7,243.00000000000003,14890.0,1635.52,Plot area 181.33(151.61 sq.m.)Built Up area: 345 sq.yards (288.46 sq.m.),,345.0,,4,4,2,3.0,South-West,Old Property,2.0,0,1,1,1,0,80.0
house,independent,sector 3 ,350.0,9210.0,3798.2799999999997,Built Up area: 3800 (353.03 sq.m.),,3800.0,,1,1,0,1.0,,Undefined,2.0,0,0,0,0,0,32.0
house,independent,sector 110 ,34.0,6800.0,494.96,Built Up area: 500 (46.45 sq.m.),,500.0,,1,1,0,1.0,,Undefined,2.0,0,0,0,0,0,160.0
house,independent,sector 6 ,75.0,10518.0,710.16,Plot area 713(66.24 sq.m.),,713.0,,6,4,1,3.0,,Moderately Old,2.0,0,0,0,0,0,49.0
house,independent,sector 3 ,55.0,7333.0,753.1999999999999,Built Up area: 750 (69.68 sq.m.),,750.0,,1,1,0,1.0,,Undefined,2.0,0,0,0,0,0,32.0
house,independent,sector 28,70.0,8101.0,860.8,Plot area 864(80.27 sq.m.),,864.0,,4,2,0,2.0,North,Old Property,0.0,0,0,0,0,0,49.0
house,independent,sohna road road,625.0,6944.0,8995.36,Plot area 1000(836.13 sq.m.),,1000.0,,3,3,0,1.0,,Moderately Old,2.0,0,0,0,0,0,15.0
house,independent,sector 12,120.0,14184.0,850.04,Plot area 846(78.6 sq.m.)Built Up area: 846 sq.ft. (78.6 sq.m.),,846.0,,4,4,2,2.0,North,Relatively New,2.0,0,0,1,0,0,49.0
house,independent,sohna road road,49.0,4260.0,1151.32,Plot area 1150(106.84 sq.m.),,1150.0,,2,2,1,3.0,,New Property,2.0,0,0,0,0,0,87.0
house,independent,sector 36 ,75.0,6938.0,1076.0,Built Up area: 1081 (100.43 sq.m.),,1081.0,,3,1,0,1.0,,Undefined,0.0,0,0,0,0,0,27.0
house,independent,sector 26,450.0,33333.0,1345.0,Plot area 150(125.42 sq.m.),,150.0,,5,5,3+,2.0,,Old Property,0.0,0,0,0,0,0,138.0
house,independent,sector 37d ,116.0,7539.0,1538.68,Built Up area: 1535 (142.61 sq.m.),,1535.0,,1,1,0,1.0,,Undefined,0.0,0,0,0,0,0,42.0
house,independent,sector 3,90.0,10000.0,903.84,Plot area 900(83.61 sq.m.)Built Up area: 3500 sq.ft. (325.16 sq.m.),,3500.0,,3,4,3,3.0,,Moderately Old,0.0,0,0,0,0,1,145.0
house,suncity avenue 76,sector 76 ,75.0,10067.0,742.4399999999999,Plot area 745(69.21 sq.m.)Built Up area: 745 sq.ft. (69.21 sq.m.),,745.0,,2,2,2,11.0,North-East,New Property,2.0,0,0,0,0,0,29.0
house,sheetla enclave,sector 5 ,96.0,10000.0,946.88,Plot area 945(87.79 sq.m.),,945.0,,7,4,2,3.0,,Moderately Old,0.0,0,0,1,1,0,40.0
house,sneh vihar,sohna road road,135.0,10000.0,1345.0,Plot area 1350(125.42 sq.m.),,1350.0,,5,5,3+,4.0,,Relatively New,2.0,0,0,0,0,0,72.0
house,not applicable,sector 4,65.0,13000.0,494.96,Plot area 500(46.45 sq.m.),,500.0,,2,1,1,3.0,East,Moderately Old,2.0,0,0,0,0,0,138.0
house,independent,sector 24,1100.0,28898.0,3809.04,Plot area 3806.45(353.63 sq.m.)Built Up area: 5000 sq.ft. (464.52 sq.m.),,5000.0,,8,11,3+,3.0,East,Old Property,1.0,1,1,1,0,1,128.0
house,adani brahma samsara,sector 60 ,1802.0,28200.0,6391.44,Built Up area: 6390 (593.65 sq.m.),,6390.0,,9,12,3+,3.0,North-East,Relatively New,2.0,1,0,0,0,0,73.0
house,independent,sector 36,65.8,7168.0,817.76,Built Up area: 823 (76.46 sq.m.),,823.0,,2,2,3,4.0,,New Property,2.0,0,0,0,0,0,160.0
house,independent,sector 14 ,460.0,20444.0,2248.84,Built Up area: 2250 (209.03 sq.m.),,2250.0,,1,1,0,1.0,,Undefined,2.0,0,0,0,0,0,153.0
house,independent,sector 43,190.0,35185.0,538.0,Plot area 60(50.17 sq.m.)Built Up area: 60 sq.yards (50.17 sq.m.),,60.0,,3,3,3+,3.0,,Old Property,2.0,0,0,0,0,0,160.0
house,signature global city 63a,sector 63 ,150.0,6289.0,2388.72,Built Up area: 2385 (221.57 sq.m.),,2385.0,,3,3,2,1.0,,New Property,2.0,0,0,0,0,0,151.0
house,independent,sector 11,250.0,17857.0,1398.8,Plot area 1400(130.06 sq.m.)Built Up area: 1850 sq.ft. (171.87 sq.m.),,1850.0,,5,4,3,1.0,East,Old Property,2.0,0,0,0,1,0,19.0
house,rattan vihar rajendra park,dwarka expressway ,85.0,14166.0,602.56,Plot area 600(55.74 sq.m.),,600.0,,5,5,3+,4.0,,New Property,2.0,0,0,0,0,0,28.0
house,suncity township,sector 54 ,200.0,30968.0,645.6,Plot area 60Built Up area: 60 sq.m.Carpet area: 59 sq.m.,,,59.0,9,9,3,11.0,North,Relatively New,2.0,1,0,0,0,0,32.0
house,independent,sector 2,70.0,7777.0,903.84,Built Up area: 900 (83.61 sq.m.),,900.0,,1,1,0,1.0,,Undefined,2.0,0,0,0,0,0,105.0
house,independent,sector 7,89.0,18658.0,473.44,Plot area 477(44.31 sq.m.),,477.0,,5,3,2,2.0,East,Old Property,2.0,0,0,0,0,0,104.0
house,independent,sector 69 ,80.0,10484.0,763.96,Built Up area: 763 (70.89 sq.m.),,763.0,,1,1,0,1.0,,Undefined,2.0,0,0,0,0,0,112.0
house,independent,sector 81 ,89.0,8127.0,1097.52,Built Up area: 1095 (101.73 sq.m.),,1095.0,,1,1,0,1.0,,Undefined,2.0,0,0,0,0,0,113.0
house,independent,sector 108 ,134.0,5000.0,2679.24,Built Up area: 2680 (248.98 sq.m.),,2680.0,,1,1,0,1.0,,Undefined,0.0,0,0,0,0,0,21.0
house,independent,sector 12,170.0,8000.0,2001.36,Built Up area: 2000 (185.81 sq.m.),,2000.0,,5,5,3,3.0,,Moderately Old,1.0,0,0,1,0,1,160.0
house,independent,sector 39 ,34.0,7555.0,451.92,Built Up area: 450 (41.81 sq.m.),,450.0,,1,1,1,1.0,,Undefined,2.0,0,0,0,0,0,160.0
house,independent,sector 105,990.0,49500.0,2001.36,Built Up area: 2000 (185.81 sq.m.)Carpet area: 1800 sq.ft. (167.23 sq.m.),,2000.0,1800.0,2,2,2,3.0,North,Undefined,1.0,0,0,0,0,0,155.0
house,ashok vihar phase iii extension,sector 3 phase 3 extension,40.0,8889.0,451.92,Plot area 50(41.81 sq.m.),,50.0,,7,4,3+,4.0,,New Property,2.0,0,0,1,0,0,147.0
house,independent,sector 43,215.0,13030.0,1646.28,Built Up area: 1650 (153.29 sq.m.),,1650.0,,1,1,0,1.0,,Undefined,2.0,0,0,0,0,0,160.0
house,independent,sector 3 ,80.0,8155.0,979.16,Plot area 109(91.14 sq.m.),,109.0,,5,4,1,2.0,,Moderately Old,0.0,0,0,0,0,0,96.0
house,independent,sector 24,260.0,24074.0,1076.0,Plot area 120(100.34 sq.m.),,120.0,,4,4,3+,4.0,,Relatively New,2.0,0,1,1,1,0,49.0
house,project mianwali colony,sector 12,200.0,14815.0,1345.0,Built Up area: 1350 (125.42 sq.m.),,1350.0,,5,5,2,3.0,East,Undefined,0.0,0,0,0,0,0,0.0
house,nitin vihar,sector 33 ,85.0,9444.0,903.84,Plot area 900(83.61 sq.m.),,900.0,,3,2,0,1.0,West,Relatively New,2.0,0,0,0,0,0,74.0
house,sector 15 part 2 rwa,sector 15 ,1000.0,22222.0,4519.2,Plot area 502(419.74 sq.m.),,502.0,,5,5,2,2.0,East,Old Property,0.0,0,0,0,0,0,17.0
house,independent,sector 24,350.0,32407.0,1076.0,Plot area 120(100.34 sq.m.),,120.0,,5,4,3,3.0,North-West,Old Property,0.0,0,0,0,0,0,32.0
house,independent,sector 4,55.0,6813.0,807.0,Built Up area: 75,,,,2,1,1,1.0,,Moderately Old,2.0,0,0,0,0,0,130.0
house,independent,sector 7,650.0,15046.0,4314.76,Plot area 480(401.34 sq.m.),,480.0,,3,2,3+,,,Old Property,2.0,0,0,0,0,0,60.0
house,independent,sector 28,139.0,11583.0,538.0,Plot area 540(50.17 sq.m.)Built Up area: 1450 sq.ft. (134.71 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),,1450.0,1200.0,2,2,1,3.0,North-East,Old Property,1.0,0,0,0,1,0,102.0
house,independent,sector 12,70.0,6034.0,1162.08,Plot area 1160(107.77 sq.m.),,1160.0,,3,3,0,1.0,North-East,Relatively New,1.0,0,0,0,0,0,152.0
house,independent,sector 8 ,59.0,10085.0,581.04,Plot area 585(54.35 sq.m.),,585.0,,2,2,2,2.0,,Moderately Old,2.0,0,0,0,0,1,60.0
house,independent,sector 53 ,400.0,17778.0,2248.84,Plot area 250(209.03 sq.m.),,250.0,,5,5,2,3.0,,Relatively New,1.0,0,1,0,0,0,151.0
house,independent,sector 50 ,1250.0,40611.0,3077.36,Plot area 342(285.96 sq.m.),,342.0,,6,5,3,4.0,East,Moderately Old,1.0,1,1,1,0,0,110.0
house,u block dlf phase 3 road no 21,sector 24,160.0,29630.0,538.0,Plot area 60(50.17 sq.m.),,60.0,,7,5,3+,4.0,,Old Property,2.0,0,0,0,0,0,103.0
house,dlf city plots phase 3,sector 24,160.0,29629.0,538.0,Plot area 540(50.17 sq.m.)Built Up area: 540 sq.ft. (50.17 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.),,540.0,500.0,8,5,3+,4.0,East,Old Property,0.0,0,0,0,0,0,13.0
house,independent,sector 12,290.0,10740.0,2700.7599999999998,Plot area 2700(250.84 sq.m.),,2700.0,,7,7,3,2.0,South-West,Old Property,1.0,0,0,0,0,0,97.0
house,palam vihar extension west zone rwa,sector 2,40.0,4444.0,903.84,Plot area 900(83.61 sq.m.),,900.0,,6,4,2,2.0,West,Moderately Old,2.0,0,0,0,0,0,22.0
house,independent,sector 39 ,170.0,17980.0,903.84,Plot area 900(83.61 sq.m.),,900.0,,2,2,3+,3.0,,Moderately Old,2.0,1,0,0,1,0,28.0
house,ss aaron ville,sector 49,675.0,19737.0,3421.68,Plot area 380(317.73 sq.m.),,380.0,,5,4,2,2.0,North,Old Property,0.0,1,1,0,1,0,97.0
house,independent,sohna road road,550.0,5093.0,10792.28,Plot area 1200(1003.35 sq.m.)Built Up area: 3500 sq.yards (2926.45 sq.m.),,3500.0,,3,3,3+,2.0,West,Moderately Old,2.0,1,1,1,0,1,43.0
house,landmark house,sector 43 ,275.0,25463.0,1076.0,Plot area 120(100.34 sq.m.),,120.0,,3,3,1,2.0,South-East,Moderately Old,1.0,0,0,1,0,0,153.0
house,independent,sector 7,27.0,12000.0,225.96,Plot area 225(20.9 sq.m.),,225.0,,2,2,1,2.0,North-East,Moderately Old,0.0,0,0,0,0,0,21.0
house,independent,sector 3 phase 3 extension,70.0,7007.0,1000.68,Plot area 111(92.81 sq.m.),,111.0,,2,3,1,1.0,North,Relatively New,2.0,0,0,1,1,0,21.0
house,independent,sector 26,810.0,35294.0,2291.88,Plot area 255(213.21 sq.m.),,255.0,,5,5,2,4.0,East,Old Property,0.0,0,0,0,0,0,69.0
house,international city by sobha phase 2,sector 109 ,700.0,12963.0,5401.5199999999995,Plot area 600(501.68 sq.m.),,600.0,,4,4,3+,2.0,West,Relatively New,0.0,0,0,0,0,0,45.0
house,independent,sector 104,60.0,5128.0,1172.84,Plot area 130(108.7 sq.m.),,130.0,,7,3,1,2.0,North,Moderately Old,2.0,0,0,0,0,0,72.0
house,palam vihar extension west zone rwa,sector 2,65.0,5777.0,1129.8,Plot area 1125(104.52 sq.m.),,1125.0,,2,2,1,1.0,North,Moderately Old,0.0,0,0,0,1,0,40.0
house,independent,sector 17b ,720.0,15926.0,4519.2,Plot area 420,,420.0,,4,4,2,1.0,,Old Property,2.0,1,0,0,1,0,73.0
house,independent,sector 12,150.0,11111.0,1345.0,Plot area 150(125.42 sq.m.),,150.0,,5,5,2,3.0,,Old Property,0.0,0,0,0,0,0,59.0
house,nirvana country,sector 50 ,1000.0,14285.0,6994.0,Built Up area: 7000 (650.32 sq.m.),,7000.0,,5,7,2,4.0,East,Moderately Old,0.0,1,0,0,0,0,42.0
house,dlf city plots phase 2,sector 25,1550.0,34307.0,4519.2,Plot area 502(419.74 sq.m.),,502.0,,5,6,3+,3.0,East,Moderately Old,0.0,1,1,1,1,0,38.0
house,dlf city plots phase 4,sector 28,954.0,29444.0,3238.7599999999998,Plot area 360(301.01 sq.m.),,360.0,,6,5,3+,3.0,North,New Property,0.0,1,1,1,1,0,0.0
house,dlf city plots phase 2,sector 25,1055.0,39074.0,2700.7599999999998,Plot area 300(250.84 sq.m.),,300.0,,5,6,3+,3.0,East,Moderately Old,0.0,1,1,1,1,0,160.0
house,dlf city plots,sector 26,1730.0,38734.0,4519.2,Plot area 502(419.74 sq.m.),,502.0,,6,7,3+,3.0,North,New Property,2.0,1,1,1,1,0,111.0
house,independent,sector 2,365.0,23442.0,1560.2,Plot area 173(144.65 sq.m.),,173.0,,9,9,3+,3.0,West,New Property,2.0,1,0,1,0,0,49.0
house,independent,sector 26,1890.0,41833.0,4519.2,Plot area 502(419.74 sq.m.),,502.0,,6,8,2,3.0,North-East,Relatively New,2.0,1,1,1,1,0,72.0
house,independent,sector 41,900.0,27778.0,3238.7599999999998,Plot area 360(301.01 sq.m.),,360.0,,8,5,3+,3.0,,Old Property,0.0,1,0,1,1,0,153.0
house,independent,sector 40 ,215.0,23889.0,903.84,Plot area 100(83.61 sq.m.),,100.0,,3,3,3,3.0,,Moderately Old,1.0,0,1,1,1,0,160.0
house,independent,sector 51 ,225.0,25000.0,903.84,Plot area 100(83.61 sq.m.),,100.0,,6,3,3+,3.0,North-West,Relatively New,2.0,0,0,0,0,0,75.0
house,experion windchants,sector 112 ,746.0,10260.0,6348.4,Built Up area: 6350 (589.93 sq.m.),,6350.0,,4,4,3+,2.0,East,Relatively New,2.0,1,0,1,0,0,70.0
house,independent,sector 105 ,59.95,11102.0,538.0,Plot area 60(50.17 sq.m.),,60.0,,8,4,3,3.0,West,New Property,2.0,0,0,0,0,0,20.0
house,nirvana cedar crest,sector 50,399.0,8866.0,4497.68,Plot area 4500(418.06 sq.m.),,4500.0,,4,5,3+,4.0,North-East,New Property,2.0,1,0,1,0,0,160.0
house,dlf city plots phase 2,sector 25,650.0,36111.0,1796.92,Plot area 200(167.23 sq.m.),,200.0,,5,5,3+,3.0,East,Old Property,0.0,1,1,1,1,0,0.0
house,kothi,sector 17b ,695.0,15444.0,4497.68,Plot area 500(418.06 sq.m.)Built Up area: 3500 sq.yards (2926.45 sq.m.),,3500.0,,4,4,3+,2.0,,Old Property,2.0,1,1,1,1,0,49.0
house,international city by sobha phase 2,sector 109 ,700.0,11240.0,6230.04,Plot area 692(578.6 sq.m.),,692.0,,5,5,3+,2.0,South,Relatively New,0.0,1,0,0,0,0,76.0
house,birla navya,sector 63a ,385.0,15437.0,2496.32,Carpet area: 2494 (231.7 sq.m.),,,2494.0,3,3,3+,4.0,,New Property,0.0,1,0,0,0,0,32.0
house,vatika signature villas,sector 82 ,320.0,14351.0,2162.7599999999998,Plot area 2160(200.67 sq.m.),,2160.0,,3,4,3,1.0,,New Property,2.0,1,1,1,1,0,126.0
house,malibu towne,sector 47,881.0,27191.0,3238.7599999999998,Plot area 360(301.01 sq.m.),,360.0,,8,6,3+,3.0,East,Moderately Old,0.0,1,1,0,0,1,151.0
house,independent,sector 26,890.0,32963.0,2700.7599999999998,Plot area 300(250.84 sq.m.),,300.0,,4,4,3+,2.0,South-East,Old Property,2.0,1,1,1,1,0,49.0
house,dlf city plots phase 2,sector 25,650.0,33592.0,1936.8,Plot area 215(179.77 sq.m.),,215.0,,9,9,3+,3.0,West,Old Property,0.0,1,1,1,1,0,101.0
house,independent,sector 45 ,449.0,24455.0,1839.96,Plot area 204(170.57 sq.m.),,204.0,,9,9,3+,3.0,North-West,Moderately Old,2.0,0,0,0,0,1,101.0
house,vipul tatvam villa,sector 48 ,2200.0,26667.0,8995.36,Plot area 1000(836.13 sq.m.),,1000.0,,5,6,3,3.0,,Moderately Old,2.0,1,0,0,0,0,160.0
house,international city by sobha phase 2,sector 109 ,950.0,26389.0,3593.84,Plot area 400(334.45 sq.m.),,400.0,,5,5,3+,2.0,South,Relatively New,1.0,1,1,1,1,0,87.0
house,independent,sector 14 ,415.00000000000006,18444.0,2248.84,Plot area 250(209.03 sq.m.),,250.0,,5,4,2,2.0,North-West,Old Property,2.0,0,0,0,0,0,71.0
house,independent,sector 23,290.0,11600.0,2496.32,Plot area 2500(232.26 sq.m.),,2500.0,,4,4,3,2.0,,Relatively New,2.0,1,0,0,0,0,36.0
house,emaar mgf marbella,sector 66 ,1200.0,38095.0,3152.68,Plot area 350(292.64 sq.m.),,350.0,,5,6,3+,4.0,North-East,New Property,1.0,1,0,1,0,0,160.0
house,tata primanti,sector 72 ,850.0,13492.0,6294.599999999999,Plot area 6300(585.29 sq.m.),,6300.0,,5,6,3+,10.0,East,Relatively New,0.0,1,1,1,1,0,14.0
house,independent,sector 41,1100.0,33951.0,3238.7599999999998,Plot area 360(301.01 sq.m.),,360.0,,4,4,2,3.0,East,New Property,0.0,1,1,1,0,0,13.0
house,central park flower valley cerise floors,sector 33,135.0,11157.0,1205.12,Built Up area: 1210 (112.41 sq.m.),,1210.0,,2,2,2,4.0,East,New Property,2.0,0,1,0,0,0,151.0
house,independent,sector 4,190.0,8444.0,2248.84,Plot area 250(209.03 sq.m.)Carpet area: 190 sq.yards (158.86 sq.m.),,,190.0,4,3,2,2.0,North-East,Moderately Old,2.0,0,0,1,1,0,142.0
house,independent,sector 56 ,325.0,21495.0,1506.3999999999999,Plot area 168(140.47 sq.m.),,168.0,,5,6,3+,4.0,East,Relatively New,2.0,0,0,1,0,1,42.0
house,dlf city plots,sector 26,1900.0,42054.0,4519.2,Plot area 502(419.74 sq.m.),,502.0,,6,6,3,2.0,East,Relatively New,0.0,1,1,0,0,0,51.0
house,independent,sector 25,730.0,1560.0,1936.8,Plot area 215(179.77 sq.m.)Built Up area: 5800 sq.yards (4849.54 sq.m.)Carpet area: 5200 sq.yards (4347.86 sq.m.),,5800.0,5200.0,9,9,2,3.0,North-West,Relatively New,2.0,1,0,0,1,0,49.0
house,independent,sector 55 ,560.0,20741.0,2700.7599999999998,Plot area 300(250.84 sq.m.),,300.0,,6,4,3,3.0,East,Old Property,2.0,1,0,0,0,0,49.0
